id,question,answer,alternate_questions,tags,source,source_section,status,owner,reviewer,last_reviewed,version,notes
kt-092,What is Non-variable LCE generation?,"Non-variable low-carbon electricity (LCE) generation resources are firm (reliable and dispatchable) LCE resources. Firm LCE generation excludes wind, solar, and marine resources, which are variable (not reliable and dispatchable) LCE resources.",What does Non-variable LCE generation mean?;Define Non-variable LCE generation;Non-variable LCE generation definition;How does the SBTi Corporate Net-Zero Standard define Non-variable LCE generation?;Non-variable LCE generation;What is LCE?;LCE,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Non-variable LCE generation,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-093,What is Normative?,"Refers to elements that are prescriptive and shall be followed by companies, including those applying for Target Validation, to conform with the requirements of SBTi Standards.",What does Normative mean?;Define Normative;Normative definition;How does the SBTi Corporate Net-Zero Standard define Normative?;Normative,definitions;targets;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Normative,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-094,What is Offtake (agreement)?,"An agreement, often used in project financing, to purchase all or a substantial part of the output or product produced by a project. Depending on the nature of the project, this agreement can take the form of a purchase agreement or a service contract (Thomson Reuters).",What does Offtake (agreement) mean?;Define Offtake (agreement);Offtake (agreement) definition;How does the SBTi Corporate Net-Zero Standard define Offtake (agreement)?;Offtake (agreement),definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Offtake (agreement),approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-095,What are Ongoing emissions?,"The GHG emissions across all scopes that continue to be released into the atmosphere within the target timeframe (adapted from Gold Standard, 2024).",What does Ongoing emissions mean?;Define Ongoing emissions;Ongoing emissions definition;How does the SBTi Corporate Net-Zero Standard define Ongoing emissions?;Ongoing emissions,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Ongoing emissions,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-096,What is Ongoing emissions responsibility?,"A voluntary approach in which a company makes climate contributions beyond its required value chain targets, in recognition of the GHG emissions it continues to generate as it progresses toward net-zero. The scale of the climate contributions a company makes under the SBTi Ongoing Emissions Responsibility (OER) recognition program is determined relative to its ongoing emissions. OER is a voluntary recognition framework and does not create or imply legal liability, fault, or a legal obligation to compensate for emissions.",What does Ongoing emissions responsibility mean?;Define Ongoing emissions responsibility;Ongoing emissions responsibility definition;How does the SBTi Corporate Net-Zero Standard define Ongoing emissions responsibility?;Ongoing emissions responsibility;What is OER?;OER,definitions;net-zero;targets;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Ongoing emissions responsibility,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-097,What is Outcome?,"The result of an action, which may include changes in emissions, removals activities, or systems, and which can be quantified and attributed to the action (adapted from AIM Platform, 2026).",What does Outcome mean?;Define Outcome;Outcome definition;How does the SBTi Corporate Net-Zero Standard define Outcome?;Outcome,definitions;removals,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Outcome,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-098,What is Performance?,"The state of outcomes at a given point in time, which may be assessed relative to a defined reference point.",What does Performance mean?;Define Performance;Performance definition;How does the SBTi Corporate Net-Zero Standard define Performance?;Performance,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Performance,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-099,What is Physical GHG inventory?,"An attributional inventory that provides a comprehensive account of a reporting entity’s annual greenhouse gas (GHG) emissions (and removals, where applicable) resulting from its activities across scope 1, scope 2, and scope 3. Emissions are allocated based on physical relationships and the physical flows of goods and services to the reporting entity. This includes the location-based method for scope 2. The physical GHG inventory may use chain-of-custody models that establish physical traceability to the reporting entity and account for average emissions from a shared pool where physical traceability does not extend beyond that pool (adapted from GHG Protocol, 2026).",What does Physical GHG inventory mean?;Define Physical GHG inventory;Physical GHG inventory definition;How does the SBTi Corporate Net-Zero Standard define Physical GHG inventory?;Physical GHG inventory;What is GHG?;GHG,definitions;scope 1;scope 2;scope 3,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Physical GHG inventory,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-100,What is Physical traceability?,"The ability of a company to identify, track, and collect information on activities (e.g., activity data, GHG emissions or removals factors) related to material flows of goods and services in its value chain, across its upstream and downstream processes and products (GHG Protocol, 2026).",What does Physical traceability mean?;Define Physical traceability;Physical traceability definition;How does the SBTi Corporate Net-Zero Standard define Physical traceability?;Physical traceability,definitions;removals;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Physical traceability,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-101,What are Progress?,"The extent to which a company advances toward its targets over the target timeframe, based on changes in emissions and the implementation of actions aligned with those targets, and assessed at the end of the target cycle.",What does Progress mean?;Define Progress;Progress definition;How does the SBTi Corporate Net-Zero Standard define Progress?;Progress,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Progress,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-102,What is Progress assessment?,"A company’s evaluation of its progress toward its validated targets at the end of the target timeframe, based on reported emissions and implementation of actions. This assessment is submitted to the SBTi and, where required, is subject to independent third-party assurance, forming the basis for the End-of-cycle Assessment.",What does Progress assessment mean?;Define Progress assessment;Progress assessment definition;How does the SBTi Corporate Net-Zero Standard define Progress assessment?;Progress assessment,definitions;targets;assurance;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Progress assessment,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-103,What is Project?,"A specific action designed to deliver GHG emissions reductions, storage of carbon, or enhancement of GHG removals from the atmosphere. GHG projects may be standalone projects or specific actions or elements within a larger non-GHG-related project (adapted from “GHG project” GHG Protocol, 2004).",What does Project mean?;Define Project;Project definition;How does the SBTi Corporate Net-Zero Standard define Project?;Project,definitions;removals,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Project,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-104,What is Purchasing?,"The process by which an organization obtains energy, materials, or services, whether directly from producers, indirectly through intermediaries or market instruments (such as certificates, credits, or contractual claims to environmental attributes), or internally through its own operations.",What does Purchasing mean?;Define Purchasing;Purchasing definition;How does the SBTi Corporate Net-Zero Standard define Purchasing?;Purchasing,definitions;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Purchasing,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-105,What is Re-powering?,"Capital expenditure to increase the efficiency of, expand the capacity of, extend the life of, or otherwise improve existing electricity generators (for example, turbine re-winding for a hydro generator, wind turbine upgrades, or adding additional panels to a solar farm). Depending on the nature of the re-powering activities, a re-powering date may be associated with all or only the incremental generation capacity of the generator (adapted from US Department of Energy Integrated Energy Systems Office, 2021).",What does Re-powering mean?;Define Re-powering;Re-powering definition;How does the SBTi Corporate Net-Zero Standard define Re-powering?;Re-powering,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Re-powering,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-106,What is Reporting?,"Presenting data to internal management and external users, such as regulators, shareholders, the general public, or specific stakeholder groups, of GHG and non-GHG metrics associated with a science-based target or targets (adapted from GHG Protocol, 2004). This includes sharing information or data with the general public in a transparent and accessible manner, for instance, on an SBTi-owned website, a company website, a company annual report, or through other means.",What does Reporting mean?;Define Reporting;Reporting definition;How does the SBTi Corporate Net-Zero Standard define Reporting?;Reporting,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Reporting,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-107,What is Reporting cycle?,"Refers to the recurring, typically 12-month period over which an organization compiles, verifies, and discloses sustainability-related information, typically aligned with its financial reporting year (adapted from requirements from International Sustainability Standards Board, 2026).",What does Reporting cycle mean?;Define Reporting cycle;Reporting cycle definition;How does the SBTi Corporate Net-Zero Standard define Reporting cycle?;Reporting cycle,definitions;verification;governance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Reporting cycle,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-108,What are Residual emissions?,"The emissions that are expected to remain unabated at the net-zero target year, after implementing all available mitigation measures contemplated in pathways consistent with reaching net-zero CO₂ emissions by 2050 or earlier.",What does Residual emissions mean?;Define Residual emissions;Residual emissions definition;How does the SBTi Corporate Net-Zero Standard define Residual emissions?;Residual emissions,definitions;net-zero;targets;residual emissions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Residual emissions,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-109,What is Residual level?,"The level of residual emissions expected at the net-zero target year, as determined by the application of eligible pathways consistent with reaching net-zero CO₂ emissions by 2050 or earlier. This level reflects the emissions that remain after implementing all available mitigation measures contemplated in these pathways, based on the activities the company undertakes or is associated with.",What does Residual level mean?;Define Residual level;Residual level definition;How does the SBTi Corporate Net-Zero Standard define Residual level?;Residual level,definitions;net-zero;targets;residual emissions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Residual level,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-110,What is Reversal?,"Commonly used to refer to the full or partial release of previously stored carbon back to the atmosphere, resulting in the loss of previously achieved mitigation outcomes. The term is predominantly used in relation to carbon removal activities.",What does Reversal mean?;Define Reversal;Reversal definition;How does the SBTi Corporate Net-Zero Standard define Reversal?;Reversal,definitions;removals;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Reversal,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-111,What is Risk of reversal?,"The likelihood that a reversal will occur, i.e., that a mitigation outcome will be fully or partially lost over time. For carbon removal activities, the risk arises when stored carbon is subsequently released (e.g., through forest fires, soil disturbance, or storage failures).",What does Risk of reversal mean?;Define Risk of reversal;Risk of reversal definition;How does the SBTi Corporate Net-Zero Standard define Risk of reversal?;Risk of reversal,definitions;removals;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Risk of reversal,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-112,What is SBTi assurance?,Demonstration that specified criteria in SBTi Standards are fulfilled through an assessment process conducted by an SBTi-recognized validation body.,What does SBTi assurance mean?;Define SBTi assurance;SBTi assurance definition;How does the SBTi Corporate Net-Zero Standard define SBTi assurance?;SBTi assurance,definitions;assurance;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — SBTi assurance,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-113,What is SBTi Assurance Framework?,"The SBTi policies, processes, and requirements that seek to ensure that applicable criteria in SBTi Standards for validation and assessment processes are consistently fulfilled. This includes the assurance and oversight systems governing Target Validation, End-of-cycle Assessment, SBTi-recognized validation bodies, and companies with validated targets.",What does SBTi Assurance Framework mean?;Define SBTi Assurance Framework;SBTi Assurance Framework definition;How does the SBTi Corporate Net-Zero Standard define SBTi Assurance Framework?;SBTi Assurance Framework,definitions;targets;assurance;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — SBTi Assurance Framework,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-114,What is SBTi Assurance Model?,"The strategic approach through which the SBTi Assurance Framework is implemented to achieve the desired outcomes and impacts of SBTi Standards and assessment processes. The model incorporates a cyclical process of validation and assessment and is supported by independent third-party assurance of company-reported information for Category A companies, as specified in SBTi Standards.",What does SBTi Assurance Model mean?;Define SBTi Assurance Model;SBTi Assurance Model definition;How does the SBTi Corporate Net-Zero Standard define SBTi Assurance Model?;SBTi Assurance Model,definitions;assurance;verification;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — SBTi Assurance Model,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-115,What is SBTi claim?,"Public communication about a company’s association with the SBTi. This includes but is not limited to communications regarding a company’s validation status, approved science-based targets, and progress made on science-based targets across any medium and expressed through text, logos, or other formats.",What does SBTi claim mean?;Define SBTi claim;SBTi claim definition;How does the SBTi Corporate Net-Zero Standard define SBTi claim?;SBTi claim,definitions;targets;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — SBTi claim,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-116,What is SBTi Dashboard?,"An SBTi-owned webpage that provides information on and recognizes companies’ and financial institutions’ interaction with the SBTi system, including their validated science-based targets, commitment to developing targets, and target status.",What does SBTi Dashboard mean?;Define SBTi Dashboard;SBTi Dashboard definition;How does the SBTi Corporate Net-Zero Standard define SBTi Dashboard?;SBTi Dashboard,definitions;targets;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — SBTi Dashboard,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-117,What is SBTi-recognized validation body?,Body formally contracted by the SBTi to carry out conformance assessments against SBTi Standards (and excludes reference to any recognized independent third-party assurance providers).,What does SBTi-recognized validation body mean?;Define SBTi-recognized validation body;SBTi-recognized validation body definition;How does the SBTi Corporate Net-Zero Standard define SBTi-recognized validation body?;SBTi-recognized validation body,definitions;assurance;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — SBTi-recognized validation body,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-118,What are Second-hand goods?,"Goods that have been previously owned or used and are subsequently acquired for continued use, either in their current condition or following minor repair or refurbishment, without being newly manufactured for that transaction. Such goods retain their original form and function and are not considered remanufactured, recycled, rebuilt, or newly produced.",What does Second-hand goods mean?;Define Second-hand goods;Second-hand goods definition;How does the SBTi Corporate Net-Zero Standard define Second-hand goods?;Second-hand goods,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Second-hand goods,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-119,What is Short-lived removal?,"Carbon dioxide removal activities that are capable of retaining carbon for decades to centuries (adapted from IPCC, 2022).",What does Short-lived removal mean?;Define Short-lived removal;Short-lived removal definition;How does the SBTi Corporate Net-Zero Standard define Short-lived removal?;Short-lived removal,definitions;removals,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Short-lived removal,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-120,What is Significant?,"An activity, emissions source, or scope is considered significant when it meets the relevance thresholds as defined in SBTi Standards.",What does Significant mean?;Define Significant;Significant definition;How does the SBTi Corporate Net-Zero Standard define Significant?;Significant,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Significant,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-121,What is Significant emissions-intensive activity?,An emissions-intensive activity that individually represents 5% or more of scope 3 emissions (categories 1-14).,What does Significant emissions-intensive activity mean?;Define Significant emissions-intensive activity;Significant emissions-intensive activity definition;How does the SBTi Corporate Net-Zero Standard define Significant emissions-intensive activity?;Significant emissions-intensive activity,definitions;scope 3,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Significant emissions-intensive activity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-122,What is Significant scope 3 category?,A scope 3 category representing 5% or more of scope 3 emissions (categories 1–14).,What does Significant scope 3 category mean?;Define Significant scope 3 category;Significant scope 3 category definition;How does the SBTi Corporate Net-Zero Standard define Significant scope 3 category?;Significant scope 3 category,definitions;scope 3;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Significant scope 3 category,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-123,What is Structural constraint?,"A condition external to a company that materially limits the availability of options to take action at the activity or activity pool level within the target timeframe, including infrastructure, technological maturity, regulatory, market structure, or supply limitations. Structural constraints do not include internal preferences, procurement choices, or cost considerations alone.",What does Structural constraint mean?;Define Structural constraint;Structural constraint definition;How does the SBTi Corporate Net-Zero Standard define Structural constraint?;Structural constraint,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Structural constraint,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-124,What is Submit?,The act of providing information or documentation to the SBTi for review or decision as part of an assessment.,What does Submit mean?;Define Submit;Submit definition;How does the SBTi Corporate Net-Zero Standard define Submit?;Submit,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Submit,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-125,What is Subsidiary?,An organization owned or controlled by a parent company. The term is broadly defined to include entities that are controlled by the parent company but not consolidated in the parent company’s financial statements.,What does Subsidiary mean?;Define Subsidiary;Subsidiary definition;How does the SBTi Corporate Net-Zero Standard define Subsidiary?;Subsidiary,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Subsidiary,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-126,What is Supply shed?,"A group of suppliers in a specifically defined market (preferably at subnational level) providing similar goods and services (commodities) that can be demonstrated to be within the company’s supply chain (VCI, 2026).",What does Supply shed mean?;Define Supply shed;Supply shed definition;How does the SBTi Corporate Net-Zero Standard define Supply shed?;Supply shed,definitions;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Supply shed,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-127,What is Systemically relevant?,"Occurring within the same market, network, or value chain system as the company’s emissions-generating activity, where actions are reasonably expected to influence emissions within that system due to shared infrastructure, supply chains, regulatory frameworks, or market dynamics.",What does Systemically relevant mean?;Define Systemically relevant;Systemically relevant definition;How does the SBTi Corporate Net-Zero Standard define Systemically relevant?;Systemically relevant,definitions;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Systemically relevant,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-128,What is Target cycle?,"The sequence of activities that include target base year assessment, target setting and validation (Target Validation), implementation, ongoing progress tracking and reporting, and company progress assessment, culminating in an End-of-cycle Assessment, after which a new cycle begins.",What does Target cycle mean?;Define Target cycle;Target cycle definition;How does the SBTi Corporate Net-Zero Standard define Target cycle?;Target cycle,definitions;targets;verification;base year,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Target cycle,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-129,What is Target timeframe (revised from target period)?,"The duration of a target from the target base year to the target end year. Near-term targets, for example, have a target timeframe of five years. Each timeframe has a predetermined and clearly defined start and end date.",What does Target timeframe (revised from target period) mean?;Define Target timeframe (revised from target period);Target timeframe (revised from target period) definition;How does the SBTi Corporate Net-Zero Standard define Target timeframe (revised from target period)?;Target timeframe (revised from target period),definitions;near-term targets;targets;base year,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Target timeframe (revised from target period),approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-130,What is Target Validation?,Process through which an SBTi-recognized validation body assesses a company’s conformance with the applicable Corporate Net-Zero Standard Target Validation criteria from which a company’s targets are validated.,What does Target Validation mean?;Define Target Validation;Target Validation definition;How does the SBTi Corporate Net-Zero Standard define Target Validation?;Target Validation,definitions;net-zero;targets;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Target Validation,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-131,What is Target value?,"The specified projected level of emissions or other target metric to be reached by the end of the target timeframe (i.e., ambition).",What does Target value mean?;Define Target value;Target value definition;How does the SBTi Corporate Net-Zero Standard define Target value?;Target value,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Target value,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-132,What is Target-setting option?,"A specific, standardized approach that a company selects to formulate its targets. Each target-setting option prescribes a designated combination of a metric, unit, reference pathway, net-zero benchmark, and target-setting method.",What does Target-setting option mean?;Define Target-setting option;Target-setting option definition;How does the SBTi Corporate Net-Zero Standard define Target-setting option?;Target-setting option,definitions;net-zero;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Target-setting option,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-133,What is Temporal accounting interval?,"The time period used to measure and match emissions sources, emissions factors, or emissions-related attributes in GHG accounting (e.g., hourly, monthly, or annual). See vintage limitation.",What does Temporal accounting interval mean?;Define Temporal accounting interval;Temporal accounting interval definition;How does the SBTi Corporate Net-Zero Standard define Temporal accounting interval?;Temporal accounting interval,definitions;accounting,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Temporal accounting interval,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-134,What is Temporal matching?,"The correspondence between an action, outcome, or attribute and the underlying activity or emissions, based on the timing at which they occur.",What does Temporal matching mean?;Define Temporal matching;Temporal matching definition;How does the SBTi Corporate Net-Zero Standard define Temporal matching?;Temporal matching,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Temporal matching,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-135,What is Third-party assurance?,Conformity assessment activity performed by a qualified provider that is independent of the provider of the object of conformity assessment and has no user interest in the object of conformity assessment (adapted from ISO 17000).,What does Third-party assurance mean?;Define Third-party assurance;Third-party assurance definition;How does the SBTi Corporate Net-Zero Standard define Third-party assurance?;Third-party assurance,definitions;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Third-party assurance,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-136,What is Third-party assurance provider?,"A qualified entity, independent from the client company, that assesses the company’s compliance with a standard or other set of requirements independently established by another party.",What does Third-party assurance provider mean?;Define Third-party assurance provider;Third-party assurance provider definition;How does the SBTi Corporate Net-Zero Standard define Third-party assurance provider?;Third-party assurance provider,definitions;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Third-party assurance provider,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-137,What is Tier 1 customer?,"Tier 1 customers are companies with which the reporting company has a direct sales relationship for goods or services (adapted from GHG Protocol, 2011).",What does Tier 1 customer mean?;Define Tier 1 customer;Tier 1 customer definition;How does the SBTi Corporate Net-Zero Standard define Tier 1 customer?;Tier 1 customer,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Tier 1 customer,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-138,What is Tier 1 supplier?,"A company with which the reporting company has a purchase order for goods or services (e.g., materials, parts, components). Tier 1 suppliers have contractual obligations with the reporting company, providing the leverage needed to request GHG inventory data (GHG Protocol, 2022).",What does Tier 1 supplier mean?;Define Tier 1 supplier;Tier 1 supplier definition;How does the SBTi Corporate Net-Zero Standard define Tier 1 supplier?;Tier 1 supplier,definitions;inventory;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Tier 1 supplier,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-139,What is Transition plan?,"An aspect of a company’s overall strategy that sets out the actions and timelines required to implement its validated science-based targets, including key assumptions and dependencies, and the governance and accountability mechanisms for implementation and monitoring (adapted from IFRS S2 Appendix A).",What does Transition plan mean?;Define Transition plan;Transition plan definition;How does the SBTi Corporate Net-Zero Standard define Transition plan?;Transition plan,definitions;targets;verification;accounting,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Transition plan,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-140,What is Ultimate parent company?,The highest-level parent company (TopCo) in a corporate group structure.,What does Ultimate parent company mean?;Define Ultimate parent company;Ultimate parent company definition;How does the SBTi Corporate Net-Zero Standard define Ultimate parent company?;Ultimate parent company;What is TopCo?;TopCo,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Ultimate parent company,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
