id,question,answer,alternate_questions,tags,source,source_section,status,owner,reviewer,last_reviewed,version,notes
kt-028,What is Chain-of-custody model?,"The approach taken to control inputs and outputs and transfer specified characteristics within the chain-of-custody system (ISEAL, 2025).",What does Chain-of-custody model mean?;Define Chain-of-custody model;Chain-of-custody model definition;How does the SBTi Corporate Net-Zero Standard define Chain-of-custody model?;Chain-of-custody model,definitions;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Chain-of-custody model,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-029,What is Circular end-of-life?,"An approach to product design and lifecycle management whereby products are intentionally designed so that their underlying commodities and materials can be reused, recycled, or otherwise recovered at the end of their useful life. Under circular end-of-life models, products are conceived to minimize waste (prevention) and maximize material value retention. This may include, for example, designing for disassembly, material separation, durability, repairability, and compatibility with existing recovery and recycling systems. The objective is to ensure that the embedded commodities remain in productive use for as long as possible, reducing the need for virgin resource extraction and lowering associated environmental impacts. Circular end-of-life contrasts with linear end-of-life pathways, where products are disposed of through landfill or incineration without material recovery (adapted from EU Waste Framework Directive, 2008).",What does Circular end-of-life mean?;Define Circular end-of-life;Circular end-of-life definition;How does the SBTi Corporate Net-Zero Standard define Circular end-of-life?;Circular end-of-life,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Circular end-of-life,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-030,What is Claim?,"Promotional communications about the sustainability attributes of a product, process, service, or organization. This includes communications about the status of a client and/or the client’s association with the scheme (adapted from ISEAL, 2025). See SBTi claim.",What does Claim mean?;Define Claim;Claim definition;How does the SBTi Corporate Net-Zero Standard define Claim?;Claim,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Claim,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-031,What are Climate contributions?,"Climate contributions in the Corporate Net-Zero Standard refer to funding delivered by companies to support verified mitigation outcomes and other actions that scale climate solutions and enable climate mitigation and adaptation. In the Corporate Net-Zero Standard, climate contributions are delivered under the Ongoing Emissions Responsibility framework, and reflect complementary actions undertaken by a company in addition to, and separate from, actions taken to implement its validated targets as required under the Corporate Net-Zero Standard. Climate contributions are not used to offset or neutralize any actual emissions (adapted from New Climate Institute, 2023). In the Corporate Net-Zero Standard, climate contributions may be expressed in financial terms (e.g., monetary contributions delivered to support eligible climate action categories); and/or in mitigation terms (e.g., verified mitigation outcomes in tCO₂e supported).",What does Climate contributions mean?;Define Climate contributions;Climate contributions definition;How does the SBTi Corporate Net-Zero Standard define Climate contributions?;Climate contributions,definitions;net-zero;targets;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Climate contributions,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-032,What is Co-claim?,"Process by which multiple co-investors and value chain partners collaboratively report and share the rights to claim the verified environmental benefits, such as absolute GHG emissions reductions or carbon removals, resulting from joint climate change mitigation interventions (adapted from VCI, 2022).",What does Co-claim mean?;Define Co-claim;Co-claim definition;How does the SBTi Corporate Net-Zero Standard define Co-claim?;Co-claim,definitions;verification;removals;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Co-claim,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-033,What are Commodities?,"Commodities in the Corporate Net-Zero Standard refer to standardized industrial or land-based materials that are tangible and uniform, where quality is consistent regardless of the producer, and that have dedicated commodity-specific decarbonization pathways (such as emissions-intensity or alignment pathways).",What does Commodities mean?;Define Commodities;Commodities definition;How does the SBTi Corporate Net-Zero Standard define Commodities?;Commodities,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Commodities,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-034,What is Company?,"A legal entity that is commercially operated and capable of generating profit or other financial gain, including organizations with a hybrid purpose such as social enterprises. The definition excludes cities, local governments, and purely charitable organizations.",What does Company mean?;Define Company;Company definition;How does the SBTi Corporate Net-Zero Standard define Company?;Company,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Company,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-035,What is Company category?,"The category (Category A or B) to which a company is assigned, based on its size and geography. The application of criteria within the Corporate Net-Zero Standard differs by company category.",What does Company category mean?;Define Company category;Company category definition;How does the SBTi Corporate Net-Zero Standard define Company category?;Company category,definitions;net-zero;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Company category,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-036,What is Conformity assessment?,"The process of determining whether a company meets the requirements of a specified standard (adapted from ISEAL, 2025 and ISO 9000:2015).",What does Conformity assessment mean?;Define Conformity assessment;Conformity assessment definition;How does the SBTi Corporate Net-Zero Standard define Conformity assessment?;Conformity assessment,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Conformity assessment,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-037,What is Consequential accounting?,"A type of GHG accounting that estimates the impacts or changes in GHG emissions (and removals) resulting from specific projects, actions, or interventions relative to a baseline scenario in which the project, action, or intervention did not occur. Consequential accounting quantifies the global change in GHGs in the atmosphere caused by an action, project, or intervention (GHG Protocol, 2026).",What does Consequential accounting mean?;Define Consequential accounting;Consequential accounting definition;How does the SBTi Corporate Net-Zero Standard define Consequential accounting?;Consequential accounting,definitions;accounting;removals,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Consequential accounting,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-038,What is Contribution budget?,"A financial commitment calculated by applying a specified price per tCO₂e to the volume of emissions covered under a selected Ongoing Emissions Responsibility recognition level, to be used to provide climate contributions in support of verified mitigation outcomes and other eligible climate actions.",What does Contribution budget mean?;Define Contribution budget;Contribution budget definition;How does the SBTi Corporate Net-Zero Standard define Contribution budget?;Contribution budget,definitions;verification;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Contribution budget,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-039,What is Criterion?,A mandatory requirement that a company needs to meet to be in conformity with a specified standard.,What does Criterion mean?;Define Criterion;Criterion definition;How does the SBTi Corporate Net-Zero Standard define Criterion?;Criterion,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Criterion,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-040,What is Default-delivered LCE?,"Low-carbon electricity (LCE) attributes present in an electricity supply without any voluntary purchase of LCE attributes. This may be an electricity supply contract that expresses no preference for LCE over another source of electricity (adapted from RE100, 2025).",What does Default-delivered LCE mean?;Define Default-delivered LCE;Default-delivered LCE definition;How does the SBTi Corporate Net-Zero Standard define Default-delivered LCE?;Default-delivered LCE;What is LCE?;LCE,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Default-delivered LCE,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-041,"What is Default-delivered LCE, in activity pools where LCE accounts for at least 95% of the generation mix, and where there is no certificate registry for LCE?","Low-carbon electricity (LCE) that may be considered matched to electricity consumption from the grid without any specific market instrument for LCE (such as an energy attribute certificate). Matching of this kind is only possible on highly decarbonized grids (at least 95% LCE in the generation mix) and with no mechanism for contractually allocating LCE attributes (such as an energy attribute certificate registry) (adapted from RE100, 2025).","What does Default-delivered LCE, in activity pools where LCE accounts for at least 95% of the generation mix, and where there is no certificate registry for LCE mean?;Define Default-delivered LCE, in activity pools where LCE accounts for at least 95% of the generation mix, and where there is no certificate registry for LCE;Default-delivered LCE, in activity pools where LCE accounts for at least 95% of the generation mix, and where there is no certificate registry for LCE definition;How does the SBTi Corporate Net-Zero Standard define Default-delivered LCE, in activity pools where LCE accounts for at least 95% of the generation mix, and where there is no certificate registry for LCE?;Default-delivered LCE, in activity pools where LCE accounts for at least 95% of the generation mix, and where there is no certificate registry for LCE;What is LCE?;LCE",definitions;accounting;electricity;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),"Key Terms — Default-delivered LCE, in activity pools where LCE accounts for at least 95% of the generation mix, and where there is no certificate registry for LCE",approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-042,What are Default-delivered LCE supported by energy attribute certificates?,"Instances where regulation requires electricity suppliers to cancel energy attribute certificates on behalf of their customers. These might include Renewable Portfolio Standard (RPS) laws in the United States or the Renewable Energy Target (RET) in Australia. Customers therefore have claims to these attributes without needing to make specific choices to purchase low-carbon energy (LCE) products (adapted from RE100, 2025).",What does Default-delivered LCE supported by energy attribute certificates mean?;Define Default-delivered LCE supported by energy attribute certificates;Default-delivered LCE supported by energy attribute certificates definition;How does the SBTi Corporate Net-Zero Standard define Default-delivered LCE supported by energy attribute certificates?;Default-delivered LCE supported by energy attribute certificates;What is RPS?;RPS;What is RET?;RET,definitions;targets;electricity;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Default-delivered LCE supported by energy attribute certificates,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-043,What is Deliverability (electricity)?,"The ability of a source of electricity generation to serve a source of electricity consumption (adapted from GHG Protocol, 2025).",What does Deliverability (electricity) mean?;Define Deliverability (electricity);Deliverability (electricity) definition;How does the SBTi Corporate Net-Zero Standard define Deliverability (electricity)?;Deliverability (electricity),definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Deliverability (electricity),approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-044,What is Deliverability region (electricity)?,"A geographical area throughout which all sources of electricity generation connected to a synchronous grid can reasonably be expected to serve sources of electricity consumption connected to that grid. A deliverability region balances the following aspects of an area in the electricity system: (i) synchronous grid boundaries; (ii) transmission congestion; and (iii) regional connectivity (adapted from GHG Protocol, 2025).",What does Deliverability region (electricity) mean?;Define Deliverability region (electricity);Deliverability region (electricity) definition;How does the SBTi Corporate Net-Zero Standard define Deliverability region (electricity)?;Deliverability region (electricity),definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Deliverability region (electricity),approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-045,What is Deliverable (electricity)?,"A source of electricity generation that can serve a specific source of electricity consumption (adapted from GHG Protocol, 2025).",What does Deliverable (electricity) mean?;Define Deliverable (electricity);Deliverable (electricity) definition;How does the SBTi Corporate Net-Zero Standard define Deliverable (electricity)?;Deliverable (electricity),definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Deliverable (electricity),approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-046,What is Dependency?,"An external condition or development that may influence a company’s ability to implement its targets but is not fully within the company’s direct control. Dependencies may include factors such as the commercial availability and readiness of mitigation technologies, supply chain capacity to deliver low-carbon inputs or services, and the presence of enabling policy and regulatory frameworks or market incentives.",What does Dependency mean?;Define Dependency;Dependency definition;How does the SBTi Corporate Net-Zero Standard define Dependency?;Dependency,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Dependency,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-047,What is Disclosure?,Making specified information publicly available or accessible to intended users.,What does Disclosure mean?;Define Disclosure;Disclosure definition;How does the SBTi Corporate Net-Zero Standard define Disclosure?;Disclosure,definitions;governance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Disclosure,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-048,What is Double claim?,"Two or more reporting companies claim the same emissions or reductions (adapted from GHG Protocol, 2004).",What does Double claim mean?;Define Double claim;Double claim definition;How does the SBTi Corporate Net-Zero Standard define Double claim?;Double claim,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Double claim,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-049,What is Effective date?,"The date from which a document, decision, or requirement takes effect, for example, when it may be applied in practice or used for relevant processes such as submissions or assessments.",What does Effective date mean?;Define Effective date;Effective date definition;How does the SBTi Corporate Net-Zero Standard define Effective date?;Effective date,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Effective date,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-050,What is Emissions reduction?,"An anthropogenic activity taken to reduce or eliminate sources of GHG emissions compared to a historic baseline. Examples include reducing energy consumption, switching to renewable energy sources, and reducing the use of chemical fertilizers.",What does Emissions reduction mean?;Define Emissions reduction;Emissions reduction definition;How does the SBTi Corporate Net-Zero Standard define Emissions reduction?;Emissions reduction,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Emissions reduction,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-051,What is Emissions source?,"A commodity, product, service, or activity that releases GHG emissions. Note: Emissions sources can also be referred to as activity.",What does Emissions source mean?;Define Emissions source;Emissions source definition;How does the SBTi Corporate Net-Zero Standard define Emissions source?;Emissions source,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Emissions source,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-052,What is Emissions-intensive activity?,"Refers to an activity, product, service, or process that significantly contributes to global GHG emissions or otherwise exacerbates climate change, as set out in Annex A. Emissions-intensive activities include activities in energy-intensive and land-use-intensive sectors.",What does Emissions-intensive activity mean?;Define Emissions-intensive activity;Emissions-intensive activity definition;How does the SBTi Corporate Net-Zero Standard define Emissions-intensive activity?;Emissions-intensive activity,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Emissions-intensive activity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-053,What is Enabling action?,"An action taken by a company to address structural constraints that limit emissions reductions within the target timeframe. Enabling actions are intended to support future decarbonization by contributing to the development of technologies, infrastructure, supply systems, policy frameworks, or market conditions necessary for emissions reductions.",What does Enabling action mean?;Define Enabling action;Enabling action definition;How does the SBTi Corporate Net-Zero Standard define Enabling action?;Enabling action,definitions;targets,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Enabling action,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-054,What is End-of-cycle Assessment?,"The process through which an SBTi-recognized validation body assesses a company’s conformance with applicable Corporate Net-Zero Standard End-of-cycle criteria. This evaluation is based on a company-submitted target progress assessment, which for Category A companies has been assured by an independent third party.",What does End-of-cycle Assessment mean?;Define End-of-cycle Assessment;End-of-cycle Assessment definition;How does the SBTi Corporate Net-Zero Standard define End-of-cycle Assessment?;End-of-cycle Assessment,definitions;net-zero;targets;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — End-of-cycle Assessment,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-055,What is Energy attribute certificate?,"A market instrument that conveys information (attributes) about a unit of energy, including the resource used to create the energy and the emissions associated with its production and use. An energy attribute certificate may also include information about the location of the facility that generated the unit of energy, when that facility began operations, and when the unit of energy was produced. It is an instrument to certify the production of renewable and/or low-carbon energy (adapted from US EPA, 2024).",What does Energy attribute certificate mean?;Define Energy attribute certificate;Energy attribute certificate definition;How does the SBTi Corporate Net-Zero Standard define Energy attribute certificate?;Energy attribute certificate,definitions;electricity;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Energy attribute certificate,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-056,What are Ex-ante mitigation funding?,"Financial or contractual commitments made before verified mitigation outcomes have been generated, to enable or accelerate the development of projects or activities expected to deliver verified mitigation outcomes in the future.",What does Ex-ante mitigation funding mean?;Define Ex-ante mitigation funding;Ex-ante mitigation funding definition;How does the SBTi Corporate Net-Zero Standard define Ex-ante mitigation funding?;Ex-ante mitigation funding,definitions;verification;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Ex-ante mitigation funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-057,What is Ex-post?,"Backward looking and based on results that have already occurred. In the Corporate Net-Zero Standard, ex-post refers to the process of quantifying the GHG effects of a mitigation action after it has taken place.",What does Ex-post mean?;Define Ex-post;Ex-post definition;How does the SBTi Corporate Net-Zero Standard define Ex-post?;Ex-post,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Ex-post,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-058,What is Financial institution?,"An entity that generates 5% or more of its revenue from investment, lending, or insurance activities. It is intended for commercially operated private and public financial institutions globally (including public pension funds and sovereign wealth funds). This includes, but is not limited to, banks, asset managers, private equity firms, asset owners, and re/insurance companies.",What does Financial institution mean?;Define Financial institution;Financial institution definition;How does the SBTi Corporate Net-Zero Standard define Financial institution?;Financial institution,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Financial institution,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-059,What is Fossil fuel support service?,"A service that supports unabated fossil fuel production, processing, transmission, and distribution, including equipment and professional services (e.g., legal, advocacy and lobbying, consulting, public relations and advertising, data, dedicated software and other information technology services, assurance, architecture, intellectual property services).",What does Fossil fuel support service mean?;Define Fossil fuel support service;Fossil fuel support service definition;How does the SBTi Corporate Net-Zero Standard define Fossil fuel support service?;Fossil fuel support service,definitions;assurance;fossil fuels,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Fossil fuel support service,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-060,What is Geographic matching?,"The correspondence between an action, outcome, or attribute and the underlying activity or emissions based on the geographic location or system boundary within which they occur.",What does Geographic matching mean?;Define Geographic matching;Geographic matching definition;How does the SBTi Corporate Net-Zero Standard define Geographic matching?;Geographic matching,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Geographic matching,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-061,What is Geographically relevant?,"Occurring within the same geographic region from which the company sources a product, material, fuel, or energy, or into which it supplies products or services, such that outcomes are reasonably connected to the physical system reflected in the company’s inventory.",What does Geographically relevant mean?;Define Geographically relevant;Geographically relevant definition;How does the SBTi Corporate Net-Zero Standard define Geographically relevant?;Geographically relevant,definitions;inventory,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Geographically relevant,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-062,What is GHG credit?,"A convertible and transferable instrument usually bestowed by a GHG program that represents the mitigation of a specified amount of GHG emissions or carbon dioxide removals, not necessarily used as an offset (GHG Protocol, 2026).",What does GHG credit mean?;Define GHG credit;GHG credit definition;How does the SBTi Corporate Net-Zero Standard define GHG credit?;GHG credit,definitions;removals;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — GHG credit,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-063,What is Headline ambition?,"A consolidated percentage figure summarizing a company’s scope 3 targets. Calculated by weighting each activity’s target percentage by its share of the target base year emissions. It represents the proportion of a company’s scope 3 inventory covered by its scope 3 targets, not a total absolute reduction in emissions. It is used for communication purposes only and does not constitute a separate target for progress assessment at the end of the target cycle.",What does Headline ambition mean?;Define Headline ambition;Headline ambition definition;How does the SBTi Corporate Net-Zero Standard define Headline ambition?;Headline ambition,definitions;scope 3;targets;inventory,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Headline ambition,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-064,What is Homogenous functional unit?,"Refers to a consistent, uniform unit of output (e.g., 1 kWh, 1 ton of steel) such that every unit is directly comparable. Homogenous functional units are relevant when issuing and matching emissions sources with certificates, ensuring the emission factor applied is accurate and meaningful.",What does Homogenous functional unit mean?;Define Homogenous functional unit;Homogenous functional unit definition;How does the SBTi Corporate Net-Zero Standard define Homogenous functional unit?;Homogenous functional unit,definitions;market instruments,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Homogenous functional unit,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-065,What is Hourly matching?,The correspondence between electricity consumption and electricity generation attributes within the same hourly time interval through physical or contractual arrangements.,What does Hourly matching mean?;Define Hourly matching;Hourly matching definition;How does the SBTi Corporate Net-Zero Standard define Hourly matching?;Hourly matching,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Hourly matching,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-066,What is In-transition entity?,"An entity (e.g., supplier or customer) that has near-term science-based targets covering scope 1, scope 2, and material scope 3 emissions (scope 1 and 2 only for Category B companies), consistent with reaching net-zero by 2050 in accordance with recognized science-based standards; or that generates more than 90% of revenue from activities classified as transitional or transition-enabling under recognized sustainable finance taxonomies. Over time, entities are required to demonstrate measurable progress to maintain their in-transition classification.",What does In-transition entity mean?;Define In-transition entity;In-transition entity definition;How does the SBTi Corporate Net-Zero Standard define In-transition entity?;In-transition entity,definitions;scope 1;scope 2;scope 3,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — In-transition entity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-067,What is Independent?,"Free from influences that could compromise professional judgment or impartiality, ensuring objectivity and integrity in fact and appearance. Independent assurance providers have no financial, commercial, personal, or other interests, or actual or potential conflicts of interest, that could influence the outcomes of the services they provide to companies in relation to SBTi requirements.",What does Independent mean?;Define Independent;Independent definition;How does the SBTi Corporate Net-Zero Standard define Independent?;Independent,definitions;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Independent,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-068,What is Leakage?,"An effect of an action that results in a displacement of the environmental impact, thereby counteracting the intended effects of the initial action (adapted from IPCC, 2022).",What does Leakage mean?;Define Leakage;Leakage definition;How does the SBTi Corporate Net-Zero Standard define Leakage?;Leakage,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Leakage,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-069,What is Level of assurance?,"Degree of confidence in the object of assurance statement as part of an assurance process, e.g., limited assurance, reasonable assurance (ISO 14064, 2018; ISO14065, 2020).",What does Level of assurance mean?;Define Level of assurance;Level of assurance definition;How does the SBTi Corporate Net-Zero Standard define Level of assurance?;Level of assurance,definitions;assurance,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Level of assurance,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-070,What is Limited assurance?,Level of assurance where the nature and extent of the verification activities have been designed to provide a reduced level of assurance on historical data and information (ISO 14064-3:2019).,What does Limited assurance mean?;Define Limited assurance;Limited assurance definition;How does the SBTi Corporate Net-Zero Standard define Limited assurance?;Limited assurance,definitions;assurance;verification,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Limited assurance,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-071,What is Long-lived GHG?,"A well-mixed greenhouse gas (GHG) with a long atmospheric lifetime. This set of compounds includes carbon dioxide (CO ) and nitrous oxide (N O), together with some halogenated compounds (e.g., SF ). They have a warming effect on the climate. These compounds accumulate in the atmosphere at decadal to centennial time scales, and their effect on climate hence persists for decades to centuries after their emission (adapted from IPCC, 2021).",What does Long-lived GHG mean?;Define Long-lived GHG;Long-lived GHG definition;How does the SBTi Corporate Net-Zero Standard define Long-lived GHG?;Long-lived GHG;What is GHG?;GHG,definitions;long-term,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Long-lived GHG,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-072,What is Long-lived removal?,"Carbon dioxide removal activities that are capable of retaining carbon for centuries to millennia (adapted from IPCC, 2022). Note: The SBTi will continue to review and update this definition in line with scientific advancements.",What does Long-lived removal mean?;Define Long-lived removal;Long-lived removal definition;How does the SBTi Corporate Net-Zero Standard define Long-lived removal?;Long-lived removal,definitions;long-term;removals,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Long-lived removal,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-073,What are Loss and damage funding?,"Providing funds to support the response to, and recovery from, unavoidable climate-related losses and damages, prioritizing those least responsible for emissions and most affected by impacts. While there is no internationally agreed-upon definition for loss and damage, it usually refers to the negative effects of climate change that go beyond what people can adapt to (“hard limits” to adaptation), or where adaptation options exist but a community does not have the resources to access or utilize them (“soft limits” to adaptation).",What does Loss and damage funding mean?;Define Loss and damage funding;Loss and damage funding definition;How does the SBTi Corporate Net-Zero Standard define Loss and damage funding?;Loss and damage funding,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Loss and damage funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
